Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1660801508,nba,1/14/19,$10K Mon NBA Swat (3 Entries Max),$60k,335,,247,11904,Tournament,1,5,https://www.fanduel.com/entry/EGDFJPOPT
S1660801512,nba,1/14/19,$10K Mon NBA Swat (3 Entries Max),$60k,239,,10684,11904,Tournament,1,0,https://www.fanduel.com/entry/EFPHWYCRX
S1660801108,nba,1/14/19,$15K Mon NBA Dribbler (Single Entry),$60k,247.2,,15198,17857,Tournament,1,0,https://www.fanduel.com/entry/DRDXTCEVH
S1660799139,nfl,1/20/19,$25K Sun NFL Scramble (Single Entry),$60k,96.9,,1828,2941,Tournament,10,0,https://www.fanduel.com/entry/AOYKRCBZL
S1660799001,nfl,1/20/19,$40K Sun NFL Spike (Single Entry),$60k,109.28,,2954,9523,Tournament,5,0,https://www.fanduel.com/entry/CIYCPCYTL
S1660798978,nfl,1/20/19,$22K Sun NFL Safety (Single Entry),$60k,85.98,,10353,13095,Tournament,2,0,https://www.fanduel.com/entry/EMADUHEFP
S1660798954,nfl,1/20/19,$20K Sun NFL Squib (Single Entry),$60k,98.9,,12064,23809,Tournament,1,0,https://www.fanduel.com/entry/DFXYNZREV
S1660798826,nfl,1/20/19,$1K Huddle Up presented by Seize the Awkward,$60k,98.9,,50067,104492,Tournament,0,0,https://www.fanduel.com/entry/ADENZAQNX
S1657987213,nfl,1/12/19,50/50 Contest ($10 - Top 50% Win) (Sat-Sun),$60k,103.02,,68,100,Tournament,10,0,https://www.fanduel.com/entry/DRDXMBMIE
S1657987166,nfl,1/12/19,50/50 Contest ($10 - Top 50% Win) (Sat-Sun),$60k,103.02,,67,100,Tournament,10,0,https://www.fanduel.com/entry/BGBHYVKCI
S1657987097,nfl,1/12/19,50/50 Contest ($10 - Top 50% Win) (Sat-Sun),$60k,103.02,,60,100,Tournament,10,0,https://www.fanduel.com/entry/CXJMLFNJW
S1657736471,nfl,1/12/19,$4_000 Pro Monthly FDP Loyalty Free Play,$60k,118.02,,893,10637,Tournament,0,0.25,https://www.fanduel.com/entry/EQVGUSLXW
S1657148775,nba,1/11/19,$16K Fri NBA Block (Single Entry),$60k,296.7,,4582,9523,Tournament,2,0,https://www.fanduel.com/entry/EJIPYLRKR
S1657148724,nba,1/11/19,$10K Fri NBA Swat (3 Entries Max),$60k,296.7,,5435,11904,Tournament,1,0,https://www.fanduel.com/entry/BGPFJBLXX
S1657148725,nba,1/11/19,$10K Fri NBA Swat (3 Entries Max),$60k,296.7,,5435,11904,Tournament,1,0,https://www.fanduel.com/entry/BBUBZAIRH
S1657148726,nba,1/11/19,$10K Fri NBA Swat (3 Entries Max),$60k,296.7,,5435,11904,Tournament,1,0,https://www.fanduel.com/entry/BBGEMIWTL
S1657148609,nba,1/11/19,$17K Fri NBA Dribbler (Single Entry),$60k,213.6,,19739,20238,Tournament,1,0,https://www.fanduel.com/entry/AHLTLUJSJ
S1656638809,nfl,1/12/19,50/50 Contest ($10 - Top 50% Win) (Sat-Sun),$60k,103.02,,57,100,Tournament,10,0,https://www.fanduel.com/entry/FCBFRMSRH
S1656621605,cbb,1/10/19,$1K Thu CBB Bank Shot (Single Entry),$50k,163.6,,399,543,Tournament,2,0,https://www.fanduel.com/entry/CTQDZJMKN
S1656405375,nba,1/10/19,$16K Thu NBA Block (Single Entry),$60k,272.7,,4671,9523,Tournament,2,0,https://www.fanduel.com/entry/CNFIKBFXS
S1656405355,nba,1/10/19,$10K Thu NBA Swat (3 Entries Max),$60k,323.1,,888,11904,Tournament,1,3,https://www.fanduel.com/entry/EHSXUMCSI
S1656405356,nba,1/10/19,$10K Thu NBA Swat (3 Entries Max),$60k,237.8,,10105,11904,Tournament,1,0,https://www.fanduel.com/entry/ELMGFEIDG
S1656405357,nba,1/10/19,$10K Thu NBA Swat (3 Entries Max),$60k,217.7,,11346,11904,Tournament,1,0,https://www.fanduel.com/entry/EKYISMWFK
S1656405281,nba,1/10/19,$17K Thu NBA Dribbler (Single Entry),$60k,312.8,,2225,20238,Tournament,1,2,https://www.fanduel.com/entry/EMOBENFYY
S1656403895,epl,1/12/19,$1K Sat EPL Corner Kick (Single Entry),$60k,79.5,,503,591,Tournament,2,0,https://www.fanduel.com/entry/DFKAZTEUE
S1656403749,epl,1/12/19,$800 Sat EPL Equalizer (Single Entry),$60k,59,,845,870,Tournament,1,0,https://www.fanduel.com/entry/ECXULHJDK
S1655859256,nba,1/9/19,$18K Wed NBA Block (Single Entry),$60k,302.9,,1840,10714,Tournament,2,4,https://www.fanduel.com/entry/FGILLDLKV
S1655859243,nba,1/9/19,$10K Wed NBA Swat (3 Entries Max),$60k,275.3,,5683,11904,Tournament,1,0,https://www.fanduel.com/entry/FEEVMLPTL
S1655859244,nba,1/9/19,$10K Wed NBA Swat (3 Entries Max),$60k,256.1,,8254,11904,Tournament,1,0,https://www.fanduel.com/entry/FDQXZUDVP
S1655859245,nba,1/9/19,$10K Wed NBA Swat (3 Entries Max),$60k,224,,11019,11904,Tournament,1,0,https://www.fanduel.com/entry/FDDANCRXT
S1655859192,nba,1/9/19,$17K Wed NBA Dribbler (Single Entry),$60k,296,,4444,20238,Tournament,1,0,https://www.fanduel.com/entry/ABOUPXYHP
S1655169348,nba,1/8/19,$18K Tue NBA Block (Single Entry),$60k,324.3,,154,10714,Tournament,2,10,https://www.fanduel.com/entry/DNKPBULUT
S1655169335,nba,1/8/19,$10K Tue NBA Swat (3 Entries Max),$60k,245.7,,9009,11904,Tournament,1,0,https://www.fanduel.com/entry/DZSJHFZXF
S1655169336,nba,1/8/19,$10K Tue NBA Swat (3 Entries Max),$60k,276.5,,3636,11904,Tournament,1,0,https://www.fanduel.com/entry/DZELUONZJ
S1655169337,nba,1/8/19,$10K Tue NBA Swat (3 Entries Max),$60k,274.6,,3927,11904,Tournament,1,0,https://www.fanduel.com/entry/ECXUFGTKH
S1655169274,nba,1/8/19,$17K Tue NBA Dribbler (Single Entry),$60k,233,,17515,20238,Tournament,1,0,https://www.fanduel.com/entry/DKFEDPZJB
S1654469995,nfl,1/13/19,$24K Sun NFL Scramble (Single Entry),$60k,99.34,,1317,2823,Tournament,10,0,https://www.fanduel.com/entry/AFWAUXFVM
S1654469975,nfl,1/13/19,$35K Sun NFL Spike (Single Entry),$60k,87.84,,6135,8333,Tournament,5,0,https://www.fanduel.com/entry/BXEFHHJDA
S1654469941,nfl,1/13/19,$15K Sun NFL Safety (Single Entry),$60k,79.64,,7914,8928,Tournament,2,0,https://www.fanduel.com/entry/DLUWIIEVI
S1654469842,nfl,1/13/19,$14K Sun NFL Squib (Single Entry),$60k,113.04,,3294,16666,Tournament,1,2,https://www.fanduel.com/entry/AHLTGTWQK
S1654469553,nfl,1/12/19,$50K Sat NFL Snap (25 Entries Max),$60k,113.64,,7047,29762,Tournament,2,0,https://www.fanduel.com/entry/ATFPZZDQW
S1654469450,nfl,1/12/19,$25K Sat NFL Scramble (Single Entry),$60k,103.02,,1364,2941,Tournament,10,0,https://www.fanduel.com/entry/AEUFWDFUG
S1654469439,nfl,1/12/19,$35K Sat NFL Spike (Single Entry),$60k,86.04,,6725,8333,Tournament,5,0,https://www.fanduel.com/entry/EDZOXLFXI
S1654469297,nfl,1/12/19,$20K Sat NFL Squib (Single Entry),$60k,86.04,,18245,23809,Tournament,1,0,https://www.fanduel.com/entry/BUMRWBUMK
S1654469045,nfl,1/12/19,$20K Sat NFL Scramble (Single Entry),$60k,118.02,,187,2352,Tournament,10,25,https://www.fanduel.com/entry/DNKOUXMJI
S1654469032,nfl,1/12/19,$30K Sat NFL Spike (Single Entry),$60k,75.02,,6624,7142,Tournament,5,0,https://www.fanduel.com/entry/CJZWZZGXU
S1654469015,nfl,1/12/19,$13K Sat NFL Safety (Single Entry),$60k,101.74,,3109,7738,Tournament,2,0,https://www.fanduel.com/entry/DAOXCQTKK
S1654468986,nfl,1/12/19,$12K Sat NFL Squib (Single Entry),$60k,118.02,,1387,14285,Tournament,1,3,https://www.fanduel.com/entry/CVFWGBXEO
S1654272151,nba,1/7/19,$10K Mon NBA Swat (3 Entries Max),$60k,288.8,,1412,11904,Tournament,1,2.5,https://www.fanduel.com/entry/FFUOGMUJL
S1654272153,nba,1/7/19,$10K Mon NBA Swat (3 Entries Max),$60k,276.7,,2899,11904,Tournament,1,0,https://www.fanduel.com/entry/FFGQTVILP
S1654272154,nba,1/7/19,$10K Mon NBA Swat (3 Entries Max),$60k,243,,8273,11904,Tournament,1,0,https://www.fanduel.com/entry/FALNJUFEZ
S1654272114,nba,1/7/19,$15K Mon NBA Block (Single Entry),$60k,279.5,,2035,8928,Tournament,2,0,https://www.fanduel.com/entry/AJPJGIBUZ
S1654272027,nba,1/7/19,$15K Mon NBA Dribbler (Single Entry),$60k,288.5,,2069,17857,Tournament,1,2,https://www.fanduel.com/entry/AJBLTUIVT
S1652461833,nfl,1/5/19,50/50 Contest ($25 - Top 50% Win) (Sat-Sun),$60k,92.18,,76,100,Tournament,25,0,https://www.fanduel.com/entry/FFUPDLJWQ
S1652460545,nfl,1/5/19,50/50 Contest ($10 - Top 50% Win) (Sat-Sun),$60k,92.18,,81,100,Tournament,10,0,https://www.fanduel.com/entry/CMDNWTNMU
S1652460363,nfl,1/5/19,50/50 Contest ($5 - Top 50% Win) (Sat-Sun),$60k,92.18,,79,100,Tournament,5,0,https://www.fanduel.com/entry/BPDRXWVBK
S1651890488,nba,1/5/19,$5K Sat NBA Swat (3 Entries Max),$60k,276.1,,1510,5952,Tournament,1,0,https://www.fanduel.com/entry/DMIUDWVHX
S1651890490,nba,1/5/19,$5K Sat NBA Swat (3 Entries Max),$60k,276.1,,1510,5952,Tournament,1,0,https://www.fanduel.com/entry/DQCCOPASV
S1651890486,nba,1/5/19,$5K Sat NBA Swat (3 Entries Max),$60k,276.1,,1510,5952,Tournament,1,0,https://www.fanduel.com/entry/DNKPDFTDP
S1651890474,nba,1/5/19,$10K Sat NBA Block (Single Entry),$60k,276.1,,1386,5952,Tournament,2,0,https://www.fanduel.com/entry/BXEFPTIVX
S1651890462,nba,1/5/19,$10K Sat NBA Dribbler (Single Entry),$60k,276.1,,2575,11904,Tournament,1,0,https://www.fanduel.com/entry/DIBOGBZDH
S1651609590,nfl,1/5/19,$750 Pro Weekly FDP Loyalty Free Play (1 of 4),$60k,61.47,,7639,9690,Tournament,0,0,https://www.fanduel.com/entry/DYCRLWDWF
S1651216365,nba,1/4/19,$17K Fri NBA Block (Single Entry),$60k,237.1,,8847,10119,Tournament,2,0,https://www.fanduel.com/entry/ACQQUNSKX
S1651216307,nba,1/4/19,$10K Fri NBA Swat (3 Entries Max),$60k,274.1,,3473,11904,Tournament,1,0,https://www.fanduel.com/entry/BHDDPCHPJ
S1651216309,nba,1/4/19,$10K Fri NBA Swat (3 Entries Max),$60k,239.3,,10024,11904,Tournament,1,0,https://www.fanduel.com/entry/BGPGCKVRN
S1651216313,nba,1/4/19,$10K Fri NBA Swat (3 Entries Max),$60k,247.1,,8859,11904,Tournament,1,0,https://www.fanduel.com/entry/AEGJGOCEL
S1651215922,nba,1/4/19,$17K Fri NBA Dribbler (Single Entry),$60k,219.9,,19710,20238,Tournament,1,0,https://www.fanduel.com/entry/EFBKULJVN
S1650122952,nba,1/3/19,$16K Thu NBA Block (Single Entry),$60k,221.9,,9185,9523,Tournament,2,0,https://www.fanduel.com/entry/DNKPCBXLC
S1650122898,nba,1/3/19,$9K Thu NBA Swat (3 Entries Max),$60k,276.5,,4898,10714,Tournament,1,0,https://www.fanduel.com/entry/EENMROOUE
S1650122901,nba,1/3/19,$9K Thu NBA Swat (3 Entries Max),$60k,274.8,,5179,10714,Tournament,1,0,https://www.fanduel.com/entry/EDZPEXCWI
S1650122902,nba,1/3/19,$9K Thu NBA Swat (3 Entries Max),$60k,242,,9317,10714,Tournament,1,0,https://www.fanduel.com/entry/EDLRSFQYM
S1650122825,nba,1/3/19,$17K Thu NBA Dribbler (Single Entry),$60k,235.8,,18293,20238,Tournament,1,0,https://www.fanduel.com/entry/CQYQPSXYY
S1649654474,epl,1/2/19,$600 Wed EPL Corner Kick (Single Entry),$60k,193.4,,17,357,Tournament,2,8,https://www.fanduel.com/entry/DWMYOYJZV
S1649654417,epl,1/2/19,$600 Wed EPL Equalizer (Single Entry),$60k,89.3,,611,714,Tournament,1,0,https://www.fanduel.com/entry/DFKAZHZSD
S1649651643,nfl,1/5/19,$50K Sat NFL Snap (25 Entries Max),$60k,78.88,,24806,29762,Tournament,2,0,https://www.fanduel.com/entry/DNYNANCZJ
S1649651639,nfl,1/5/19,$50K Sat NFL Snap (25 Entries Max),$60k,121.22,,1953,29762,Tournament,2,6,https://www.fanduel.com/entry/DTVLJXEBR
S1649651640,nfl,1/5/19,$50K Sat NFL Snap (25 Entries Max),$60k,97.72,,13262,29762,Tournament,2,0,https://www.fanduel.com/entry/DTHNXFSDV
S1649651466,nfl,1/5/19,$20K Sat NFL Scramble (Single Entry),$60k,92.18,,1421,2352,Tournament,10,0,https://www.fanduel.com/entry/CPIYPMHVV
S1649651438,nfl,1/5/19,$30K Sat NFL Spike (Single Entry),$60k,91.42,,4399,7142,Tournament,5,0,https://www.fanduel.com/entry/DCSNUGTTZ
S1649651335,nfl,1/5/19,$15K Sat NFL Squib (Single Entry),$60k,100.32,,6633,17857,Tournament,1,0,https://www.fanduel.com/entry/ESKZUUGGP
S1649648955,nba,1/2/19,$10K Wed NBA Swat (3 Entries Max),$60k,291,,5008,11904,Tournament,1,0,https://www.fanduel.com/entry/DQQAISJTB
S1649648958,nba,1/2/19,$10K Wed NBA Swat (3 Entries Max),$60k,251.7,,9622,11904,Tournament,1,0,https://www.fanduel.com/entry/BKIOFCFXZ
S1649648959,nba,1/2/19,$10K Wed NBA Swat (3 Entries Max),$60k,288.2,,5322,11904,Tournament,1,0,https://www.fanduel.com/entry/BJUQSKUAD
S1649648868,nba,1/2/19,$17K Wed NBA Block (Single Entry),$60k,310,,2285,10119,Tournament,2,0,https://www.fanduel.com/entry/ERJERWCTN
S1649648801,nba,1/2/19,$17K Wed NBA Dribbler (Single Entry),$60k,208,,19734,20238,Tournament,1,0,https://www.fanduel.com/entry/BJUQSSFXJ
S1648496522,cbb,1/1/19,$500 Tue CBB Bank Shot (Single Entry),$50k,180.5,,51,297,Tournament,2,4,https://www.fanduel.com/entry/CJLZSAWAF
S1648495553,cfb,1/1/19,$500 Tue CFB Helmet Sticker (Single Entry),$60k,65.02,,521,595,Tournament,1,0,https://www.fanduel.com/entry/AFWBAUCKR
S1648495007,cfb,1/1/19,$25K Tue CFB Wishbone ($5K to 1st),$60k,79.1,,2755,3306,Tournament,9,0,https://www.fanduel.com/entry/ENBYLAIZD
S1648494927,cfb,1/1/19,$3K Tue CFB Helmet Sticker (3 Entries Max),$60k,99.34,,907,3571,Tournament,1,0,https://www.fanduel.com/entry/AYATQEPJX
S1648494890,cfb,1/1/19,$3K Tue CFB Helmet Sticker (3 Entries Max),$60k,107.3,,459,3571,Tournament,1,2,https://www.fanduel.com/entry/AVXDNIQGR
S1648494695,cfb,1/1/19,$3K Tue CFB Helmet Sticker (3 Entries Max),$60k,106.14,,515,3571,Tournament,1,2,https://www.fanduel.com/entry/CSALOBTFH
S1648260843,nfl,1/6/19,$25K Sun NFL Scramble (Single Entry),$60k,81.62,,1323,2941,Tournament,10,0,https://www.fanduel.com/entry/CQYPYYRFT
S1648260746,nfl,1/6/19,$35K Sun NFL Spike (Single Entry),$60k,59.22,,7709,8333,Tournament,5,0,https://www.fanduel.com/entry/AOKMGIESV
S1648260689,nfl,1/6/19,$15K Sun NFL Safety (Single Entry),$60k,80.66,,3963,8928,Tournament,2,0,https://www.fanduel.com/entry/CPWUZMALL
S1648260551,nfl,1/6/19,$15K Sun NFL Squib (Single Entry),$60k,77.02,,9597,17857,Tournament,1,0,https://www.fanduel.com/entry/BWCJYQBND
S1648259488,nfl,1/5/19,$25K Sat NFL Scramble (Single Entry),$60k,85.88,,2250,2919,Tournament,10,0,https://www.fanduel.com/entry/AMGWIQLRT
S1648259459,nfl,1/5/19,$35K Sat NFL Spike (Single Entry),$60k,81.92,,6833,8333,Tournament,5,0,https://www.fanduel.com/entry/CKNUDTNXH
S1648259417,nfl,1/5/19,$13K Sat NFL Safety (Single Entry),$60k,83.18,,6126,7738,Tournament,2,0,https://www.fanduel.com/entry/CQKSNDOZP
S1648258148,nfl,1/5/19,$12K Sat NFL Squib (Single Entry),$60k,114.62,,1897,14285,Tournament,1,2,https://www.fanduel.com/entry/AVJFQXPYV
S1648200130,epl,1/1/19,$400 Tue EPL Equalizer (Single Entry),$60k,105.5,,426,476,Tournament,1,0,https://www.fanduel.com/entry/BFNLDQVND
S1648200068,epl,1/1/19,$500 Tue EPL Corner Kick (Single Entry),$60k,127.5,,196,297,Tournament,2,0,https://www.fanduel.com/entry/ANISPGLEF
S1648042769,nba,12/31/18,$16K Mon NBA Block (Single Entry),$60k,246.3,,6189,9007,Tournament,2,0,https://www.fanduel.com/entry/CPIXUKESQ
S1648042763,nba,12/31/18,$8K Mon NBA Swat (3 Entries Max),$60k,244.8,,6666,9523,Tournament,1,0,https://www.fanduel.com/entry/EORQOWETW
S1648042764,nba,12/31/18,$8K Mon NBA Swat (3 Entries Max),$60k,236.3,,7452,9523,Tournament,1,0,https://www.fanduel.com/entry/EODTCESWA
S1648042765,nba,12/31/18,$8K Mon NBA Swat (3 Entries Max),$60k,246.3,,6522,9523,Tournament,1,0,https://www.fanduel.com/entry/EJIPSDPPK
S1648040671,nba,12/31/18,$18K Mon NBA Dribbler (Single Entry),$60k,272.6,,7040,19541,Tournament,1,0,https://www.fanduel.com/entry/DIPLJOUJK
S1647117975,nfl,12/30/18,50/50 Contest ($10 - Top 50% Win) (Main),$60k,170.86,,4,100,Tournament,10,18,https://www.fanduel.com/entry/FBNILDIGG
S1647117550,nfl,12/30/18,50/50 Contest ($10 - Top 50% Win) (Main),$60k,170.86,,3,100,Tournament,10,18,https://www.fanduel.com/entry/EODTGMPGS
S1647117247,nfl,12/30/18,50/50 Contest ($5 - Top 50% Win) (Main),$60k,170.86,,4,100,Tournament,5,9,https://www.fanduel.com/entry/FAZKYXBEG
S1647116986,nfl,12/30/18,50/50 Contest ($5 - Top 50% Win) (Main),$60k,170.86,,2,100,Tournament,5,9,https://www.fanduel.com/entry/BBUBXPBBE
S1647115842,nfl,12/30/18,50/50 Contest ($5 - Top 50% Win) (Main),$60k,170.86,,2,100,Tournament,5,9,https://www.fanduel.com/entry/BXEFLAHNM
S1647115415,nfl,12/30/18,50/50 Contest ($10 - Top 50% Win) (Main),$60k,170.86,,4,100,Tournament,10,18,https://www.fanduel.com/entry/ASDVDXZJU
S1647114591,nfl,12/30/18,50/50 Contest ($5 - Top 50% Win) (Main),$60k,170.86,,3,100,Tournament,5,9,https://www.fanduel.com/entry/AYATNWYGO
S1647114163,nfl,12/30/18,50/50 Contest ($10 - Top 50% Win) (Main),$60k,170.86,,5,100,Tournament,10,18,https://www.fanduel.com/entry/AVJGHKKWG
S1645593882,nfl,12/30/18,$7K Sun NFL Spike (Single Entry),$60k,132.24,,350,1666,Tournament,5,0,https://www.fanduel.com/entry/EIURIJVMN
S1645481044,epl,12/29/18,$800 Sat EPL Equalizer (Single Entry),$60k,160.1,,85,952,Tournament,1,2,https://www.fanduel.com/entry/EMACAJZFV
S1644826028,cfb,12/28/18,$3K Fri CFB Fight Song,$60k,96.48,,491,1072,Tournament,3.33,0,https://www.fanduel.com/entry/ASDTVQVJH
S1644826029,cfb,12/28/18,$3K Fri CFB Fight Song,$60k,59.92,,1056,1072,Tournament,3.33,0,https://www.fanduel.com/entry/ARPWIZJLL
S1644826030,cfb,12/28/18,$3K Fri CFB Fight Song,$60k,111.86,,190,1072,Tournament,3.33,6,https://www.fanduel.com/entry/AVJETROWJ
S1644825840,cfb,12/28/18,$2K Fri CFB Helmet Sticker (Single Entry),$60k,109.08,,454,2252,Tournament,1,2,https://www.fanduel.com/entry/EHSWDLMTP
S1644794651,nba,12/28/18,$16K Fri NBA Block (Single Entry),$60k,239.5,,8892,9523,Tournament,2,0,https://www.fanduel.com/entry/FCBFIEJFP
S1644794642,nba,12/28/18,$10K Fri NBA Swat (3 Entries Max),$60k,307,,4411,11904,Tournament,1,0,https://www.fanduel.com/entry/BVOMIJKFD
S1644794643,nba,12/28/18,$10K Fri NBA Swat (3 Entries Max),$60k,279.4,,7868,11904,Tournament,1,0,https://www.fanduel.com/entry/BZHUTBPQB
S1644794645,nba,12/28/18,$10K Fri NBA Swat (3 Entries Max),$60k,247.1,,10597,11904,Tournament,1,0,https://www.fanduel.com/entry/BYTXGKDSF
S1644794608,nba,12/28/18,$16K Fri NBA Dribbler (Single Entry),$60k,205.5,,18830,19048,Tournament,1,0,https://www.fanduel.com/entry/DIPKXJWDX
S1644355435,nfl,12/30/18,$40K Sun NFL Spike (Single Entry),$60k,110.26,,4860,9523,Tournament,5,0,https://www.fanduel.com/entry/AINNDLBEI
S1644352592,nfl,12/30/18,$25K Sun NFL Spike (Single Entry),$60k,128.86,,2432,5952,Tournament,5,0,https://www.fanduel.com/entry/APMGSPUSA
S1644124307,cbb,12/28/18,$500 Fri CBB Bank Shot (Single Entry),$50k,188.6,,80,297,Tournament,2,0,https://www.fanduel.com/entry/DOMHZJCQY
S1644123690,cfb,12/29/18,$1K Sat CFB Helmet Sticker (Single Entry),$60k,80.2,,985,1190,Tournament,1,0,https://www.fanduel.com/entry/EAGEWZZAM
S1644123150,cfb,12/29/18,50/50 Contest ($5 - Top 50% Win) (Main),$60k,91.12,,17,20,20 player league,5,0,https://www.fanduel.com/entry/DHNOVUJVC
S1644122917,cfb,12/29/18,$6K Sat CFB Fight Song,$60k,92.64,,1237,2259,Tournament,3,0,https://www.fanduel.com/entry/AMUSOTMZG
S1644122919,cfb,12/29/18,$6K Sat CFB Fight Song,$60k,103.94,,776,2259,Tournament,3,0,https://www.fanduel.com/entry/AMGVCCBBK
S1644122915,cfb,12/29/18,$6K Sat CFB Fight Song,$60k,69.6,,1975,2259,Tournament,3,0,https://www.fanduel.com/entry/AJPHQSTME
S1644122916,cfb,12/29/18,$6K Sat CFB Fight Song,$60k,68.78,,1990,2259,Tournament,3,0,https://www.fanduel.com/entry/AJBKEBHOI
S1644122753,cfb,12/29/18,$2500 Sat CFB Five Star (Single Entry),$60k,91.12,,334,558,Tournament,5,0,https://www.fanduel.com/entry/BWQGGEKGU
S1644122065,cfb,12/27/18,$2K Thu CFB Fight Song,$60k,68.26,,749,793,Tournament,3,0,https://www.fanduel.com/entry/EDLPVXCFG
S1644122066,cfb,12/27/18,$2K Thu CFB Fight Song,$60k,128.2,,265,793,Tournament,3,0,https://www.fanduel.com/entry/EHEYGPHQE
S1644122068,cfb,12/27/18,$2K Thu CFB Fight Song,$60k,146.76,,125,793,Tournament,3,6,https://www.fanduel.com/entry/EGRATXVSI
S1644121840,cfb,12/27/18,$1K Thu CFB Helmet Sticker (Single Entry),$60k,85.8,,1017,1190,Tournament,1,0,https://www.fanduel.com/entry/CHIHZTHOI
S1643964034,nba,12/27/18,$15K Thu NBA Block (Single Entry),$60k,327.3,,1535,8928,Tournament,2,4,https://www.fanduel.com/entry/AGJXDWVVE
S1643964025,nba,12/27/18,$8K Thu NBA Swat (3 Entries Max),$60k,314.5,,2835,9523,Tournament,1,0,https://www.fanduel.com/entry/AMUSZYIVI
S1643964026,nba,12/27/18,$8K Thu NBA Swat (3 Entries Max),$60k,331,,1272,9523,Tournament,1,2,https://www.fanduel.com/entry/AMGVNGWXM
S1643964027,nba,12/27/18,$8K Thu NBA Swat (3 Entries Max),$60k,306.4,,3777,9523,Tournament,1,0,https://www.fanduel.com/entry/ALSYAPKZQ
S1643963828,nba,12/27/18,$18K Thu NBA Dribbler (Single Entry),$60k,314,,5503,21428,Tournament,1,0,https://www.fanduel.com/entry/CAJPBTZQO
S1643396723,epl,12/26/18,$500 Wed EPL Wonder Strike,$60k,56.1,,148,148,Tournament,4,0,https://www.fanduel.com/entry/AFIBRQIUL
S1643341566,nba,12/26/18,$15K Wed NBA Block (Single Entry),$60k,272.3,,5658,8928,Tournament,2,0,https://www.fanduel.com/entry/BEZKWDEYU
S1643341561,nba,12/26/18,$10K Wed NBA Swat (3 Entries Max),$60k,272.3,,7601,11904,Tournament,1,0,https://www.fanduel.com/entry/FAZIZRXMA
S1643341562,nba,12/26/18,$10K Wed NBA Swat (3 Entries Max),$60k,272.3,,7601,11904,Tournament,1,0,https://www.fanduel.com/entry/EWEFPQUFK
S1643341563,nba,12/26/18,$10K Wed NBA Swat (3 Entries Max),$60k,272.3,,7601,11904,Tournament,1,0,https://www.fanduel.com/entry/EVQICZIHO
S1643341548,nba,12/26/18,$17K Wed NBA Dribbler (Single Entry),$60k,272.3,,11930,20238,Tournament,1,0,https://www.fanduel.com/entry/BGBFVMCUM
S1643340874,nfl,12/30/18,$30K Sun NFL Scramble (Single Entry),$60k,170.86,,43,3529,Tournament,10,60,https://www.fanduel.com/entry/DJRENPGBS
S1643340871,nfl,12/30/18,$10K Sun NFL Three And Out (3 Entries Max),$60k,133.46,,1066,3968,Tournament,3,0,https://www.fanduel.com/entry/DDGIRYXXK
S1643340872,nfl,12/30/18,$10K Sun NFL Three And Out (3 Entries Max),$60k,112.98,,2394,3968,Tournament,3,0,https://www.fanduel.com/entry/DCSLFHLZO
S1643340873,nfl,12/30/18,$10K Sun NFL Three And Out (3 Entries Max),$60k,164.26,,147,3968,Tournament,3,10,https://www.fanduel.com/entry/DCENSQABS
S1643340868,nfl,12/30/18,$70K Sun NFL Spike (Single Entry),$60k,165.66,,336,16666,Tournament,5,20,https://www.fanduel.com/entry/DAAXTYEKI
S1643340862,nfl,12/30/18,$100K Sun NFL Snap ($10K to 1st),$60k,101.34,,29317,39682,Tournament,3,0,https://www.fanduel.com/entry/DNKMYHLMQ
S1643340863,nfl,12/30/18,$100K Sun NFL Snap ($10K to 1st),$60k,128.44,,12358,39682,Tournament,3,0,https://www.fanduel.com/entry/DMWPLPZOU
S1643340864,nfl,12/30/18,$100K Sun NFL Snap ($10K to 1st),$60k,121.3,,16633,39682,Tournament,3,0,https://www.fanduel.com/entry/DMIRYYNQY
S1643340865,nfl,12/30/18,$100K Sun NFL Snap ($10K to 1st),$60k,104.68,,27444,39682,Tournament,3,0,https://www.fanduel.com/entry/DQCAJQTBW
S1643340866,nfl,12/30/18,$100K Sun NFL Snap ($10K to 1st),$60k,108.06,,25373,39682,Tournament,3,0,https://www.fanduel.com/entry/DPOCWZHEA
S1643340839,nfl,12/30/18,$25K Sun NFL Safety (Single Entry),$60k,124.04,,5188,14880,Tournament,2,0,https://www.fanduel.com/entry/ETMSEWKKQ
S1643340812,nfl,12/30/18,$20K Sun NFL Squib (Single Entry),$60k,169.96,,193,23809,Tournament,1,8,https://www.fanduel.com/entry/EWEFQJKYM
S1642804681,nba,12/25/18,$1_000_001 Tue NBA Santa Slam ($200K to 1st),$60k,262,,54408,97182,Tournament,12.25,0,https://www.fanduel.com/entry/ESKXQSILG
S1642231602,nba,12/25/18,$750 Pro Weekly FDP Loyalty Free Play (4 of 4),$60k,262,,3715,7688,Tournament,0,0,https://www.fanduel.com/entry/BUMQBXDSV
S1641905352,nba,12/25/18,$16K Tue NBA Block (Single Entry),$60k,286.2,,2031,9523,Tournament,2,0,https://www.fanduel.com/entry/DMWQTPRZD
S1641905228,nba,12/25/18,$10K Tue NBA Swat (3 Entries Max),$60k,289.3,,2048,11904,Tournament,1,2,https://www.fanduel.com/entry/DOMJFIPVL
